   8.8365980591250484e+00   3.1760727716504094e+00   4.9262956876628752e-05  -1.7469392346268370e-04  -1.6510157588401009e-04  -4.9049319030909781e-05
   8.8003012405656911e+00   3.2055227392832184e+00   5.9321303821373018e-05  -1.7278436845847932e-04  -1.6277050375615334e-04  -5.8685777006950668e-05
   8.7638176907045953e+00   3.2347368570927202e+00   6.9296409391944182e-05  -1.7030429913543057e-04  -1.5988154348455500e-04  -6.8221536211861801e-05
   8.7271497292321971e+00   3.2637149269753611e+00   7.9156581363317051e-05  -1.6725644974802651e-04  -1.5643786903590847e-04  -7.7624286914131329e-05
   8.6902992522288418e+00   3.2924567170849475e+00   8.8870150740465867e-05  -1.6364541731554605e-04  -1.5244426982105578e-04  -8.6862490010540170e-05
   8.6532678902829030e+00   3.3209617678234262e+00   9.8405402215849267e-05  -1.5947767760042284e-04  -1.4790769953655939e-04  -9.5905654349493654e-05
   8.6160572670162097e+00   3.3492293224670191e+00   1.0773063039414964e-04  -1.5476145218454762e-04  -1.4283744841738722e-04  -1.0472397797819506e-04
   8.5786691484599480e+00   3.3772584236881724e+00   1.1681432497555611e-04  -1.4950654476008379e-04  -1.3724480616383666e-04  -1.1328767238135509e-04
   8.5411053636726688e+00   3.4050480729164110e+00   1.2562539384175714e-04  -1.4372428451549951e-04  -1.3114249081350098e-04  -1.2156657498953273e-04
   8.5033675765250329e+00   3.4325972957403366e+00   1.3413332009954527e-04  -1.3742762194772769e-04  -1.2454429736935460e-04  -1.2953047689836706e-04
   8.4654571253742716e+00   3.4599050394001440e+00   1.4230821821881897e-04  -1.3063129037821456e-04  -1.1746522318281449e-04  -1.3715003374298513e-04
   8.4273750951939803e+00   3.4869699765861268e+00   1.5012083890224228e-04  -1.2335188339046885e-04  -1.0992192832033771e-04  -1.4439760654341342e-04
   8.3891225811252284e+00   3.5137903756991800e+00   1.5754260239333898e-04  -1.1560775890338510e-04  -1.0193312543708084e-04  -1.5124734311969766e-04
   8.3507009177519897e+00   3.5403641475989720e+00   1.6454569974661923e-04  -1.0741881644065993e-04  -9.3519574792075045e-05  -1.5767435494847305e-04
   8.3121116505070223e+00   3.5666890358710863e+00   1.7110323560403962e-04  -9.8806293437994215e-05  -8.4703698911340876e-05  -1.6365358252537349e-04
   8.2733562253036581e+00   3.5927628035283594e+00   1.7718935206065565e-04  -8.9792707202090519e-05  -7.5509131666901555e-05  -1.6915927960643802e-04
   8.2344356094761793e+00   3.6185832778174949e+00   1.8277929417212936e-04  -8.0401950220890557e-05  -6.5960533742727464e-05  -1.7416566531405721e-04
   8.1953501326808222e+00   3.6441482323697754e+00   1.8784942695257849e-04  -7.0659429070873885e-05  -5.6083745316648755e-05  -1.7864844372323380e-04
   8.1560996827698364e+00   3.6694552063457055e+00   1.9237724789044684e-04  -6.0592114836045931e-05  -4.5906041938190636e-05  -1.8258622346447237e-04
   8.1166841310365321e+00   3.6945013825199489e+00   1.9634143276060616e-04  -5.0228455709278507e-05  -3.5456169429418846e-05  -1.8596091589198773e-04
   8.0771037022344014e+00   3.7192835641374073e+00   1.9972191857837513e-04  -3.9598211024989430e-05  -2.4764035649913182e-05  -1.8875691877861850e-04
   8.0373590656896088e+00   3.7437981932966014e+00   2.0249999820673659e-04  -2.8732309834151145e-05  -1.3860272252172573e-05  -1.9095972493388084e-04
   7.9974511372960659e+00   3.7680413387945166e+00   2.0465840086868414e-04  -1.7662792136281704e-05  -2.7760786921301756e-06  -1.9255489264060718e-04
   7.9573807633323845e+00   3.7920086586808819e+00   2.0618135883296716e-04  -6.4228119117266105e-06   8.4563612507149872e-06  -1.9352791288889431e-04
   7.9171484711288365e+00   3.8156954230167357e+00   2.0705468623630422e-04   4.9533603533631302e-06   1.9803012091512517e-05  -1.9386482408968107e-04
   7.8767543480311435e+00   3.8390966636125987e+00   2.0726589264196191e-04   1.6430379070634833e-05   3.1227243551888195e-05  -1.9355304762354392e-04
   7.8361979993725370e+00   3.8622073916422623e+00   2.0680431573418678e-04   2.7971910388210263e-05   4.2689942895844455e-05  -1.9258207287285871e-04
   7.7954785526105725e+00   3.8850227003005235e+00   2.0566121287363465e-04   3.9540746593818531e-05   5.4150848519061764e-05  -1.9094400037975893e-04
   7.7545947771184904e+00   3.9075375841043685e+00   2.0382974805983444e-04   5.1098936479033918e-05   6.5570671610460859e-05  -1.8863406750762115e-04
